"","Species","Site","Plot","Tree","Sample","Volume","BranchDryMass","Diameter","Notes_WD","WD","Flag_WD","Branchtag","Treetag","Plottag","Sitetag","Lat","Lon","StandBA","TreeDBH","pAI","AI","pAIscaled","pPPT","PPT","pPPTscaled","pPET","PET","pPETscaled","pMD","MD","pMDscaled","Stem_Di","Stem_Length","Stem_wet","Leaf_wet","Leaf_dry","Stem_dry","Notes_LDMC","LDMC","Flag_LDMC","nleaves","tot_area","avg_area","median_area","max_area","min_area","avg_width","avg_height","avg_major","avg_minor","avg_circ","avg_Feret","avg_FeretAngle","avg_AR","avg_Round","avg_Solidity","nscans","SLA","LMA","Al_As","Flag_Area","Loc","Tot_dry","nBranches","Herbivory","Scars","New_Leaves","AIscaled","PETscaled","PPTscaled","MDscaled","Stem_Di_corrected"
"1","ACAC","BEN","A",1,"1",2.48,1.6881,6,"",0.680685484,0,"ACAC-BEN-A-1-1","ACAC-BEN-A-1","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.64,5.3,NA,1.175,0.4894,0.0432,"",0.4165106383,0,6,25.559,4.25983333333333,4.8165,5.973,1.855,9.66166666666667,1.60416666666667,8.20183333333333,0.646166666666667,0.100166666666667,9.755,64.7608333333333,12.8978333333333,0.0805,0.665666666666667,1,52.2251736820597,0.0191478539848977,12.0998250001444,0,"WA",0.5326,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.64
"2","ACAC","BEN","A",1,"2",4.2,3.2615,6.4,"",0.776547619,0,"ACAC-BEN-A-1-2","ACAC-BEN-A-1","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,2.02,1.77,NA,2.41,1.0361,0.1108,"",0.4299170124,0,12,49.547,4.12891666666667,3.6405,8.879,0.208,7.16533333333333,2.6045,6.30616666666667,0.73075,0.15625,8.045,88.89575,8.4325,0.1255,0.65225,1,47.8206736801467,0.0209114578077381,15.4609990004662,0,"WA",1.1469,NA,"MID",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,2.02
"3","ACAC","BEN","A",1,"3",2.93,2.1133,5.5,"",0.721262799,0,"ACAC-BEN-A-1-3","ACAC-BEN-A-1","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.005,4.6,NA,0.179,0.0758,0.0229,"",0.4234636872,0,5,3.877,0.7754,0.486,1.855,0.146,1.9502,1.7944,2.5858,0.327,0.222,2.7726,100.4358,7.6758,0.1334,0.8202,1,51.1477572559367,0.0195511993809647,4.88749813597753,0,"WA",0.0987,NA,"HEAVY",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.005
"4","ACAC","BEN","A",2,"1",1.49,1.0119,5,"",0.679127517,0,"ACAC-BEN-A-2-1","ACAC-BEN-A-2","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,0.92,2.7,NA,0.405,0.17,0.0149,"",0.4197530864,0,4,9.689,2.42225,2.5185,2.838,1.814,7.1165,2.4755,6.171,0.5025,0.096,7.45075,128.15625,12.77225,0.0825,0.547,1,56.9941176470588,0.0175456703478171,14.5755928546048,0,"WA",0.1849,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.92
"5","ACAC","BEN","A",2,"2",2.6,1.7591,6,"",0.676576923,0,"ACAC-BEN-A-2-2","ACAC-BEN-A-2","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.455,17.7,NA,1.55,0.6955,0.142,"",0.4487096774,0,13,31.057,2.389,3.329,4.48,0.108,5.64384615384615,2.30430769230769,6.12415384615385,0.425846153846154,0.149230769230769,6.48853846153846,36.9401538461538,13.0603846153846,0.0913846153846154,0.829230769230769,1,44.6542056074766,0.0223943072415237,18.6791213137774,0,"WA",0.8375,NA,"MID",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.455
"6","ACAC","BEN","A",2,"3",2.17,1.4219,5.1,"",0.655253456,0,"ACAC-BEN-A-2-3","ACAC-BEN-A-2","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.575,14.1,NA,1.374,0.6234,0.1154,"",0.4537117904,0,13,30.778,2.36753846153846,2.443,3.249,0.726,5.32346153846154,3.26715384615385,6.71369230769231,0.438923076923077,0.101076923076923,7.43861538461538,98.6111538461539,15.2219230769231,0.0697692307692308,0.732615384615385,1,49.3711902470324,0.0202547274026902,15.798003523006,0,"WA",0.7388,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.575
"7","ACAC","BEN","A",3,"1",3.86,2.9369,7.5,"",0.760854922,0,"ACAC-BEN-A-3-1","ACAC-BEN-A-3","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.145,4.2,NA,0.701,0.3095,0.0399,"",0.4415121255,0,4,15.499,3.87475,3.835,4.696,3.133,9.347,2.287,6.59375,0.7575,0.08925,9.53925,95.6795,9.16025,0.1175,0.395,1,50.0775444264943,0.0199690302600168,15.0527424917835,0,"WA",0.3494,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.145
"8","ACAC","BEN","A",3,"2",3.24,2.3889,6.6,"",0.737314815,0,"ACAC-BEN-A-3-2","ACAC-BEN-A-3","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.06,3.5,NA,0.66,0.2853,0.0236,"",0.4322727273,0,4,14.122,3.5305,3.877,4.533,1.835,8.86725,1.87025,6.73075,0.66175,0.09025,8.99675,94.71525,10.8065,0.09925,0.514,1,49.4987732211707,0.0202025208893924,16.0032210420259,0,"WA",0.3089,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.06
"9","ACAC","BEN","A",3,"3",2.38,1.6737,5.6,"",0.703235294,0,"ACAC-BEN-A-3-3","ACAC-BEN-A-3","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.115,3.6,NA,0.686,0.3083,0.0311,"",0.4494169096,0,5,15.128,3.0256,3.181,4.234,1.246,7.5648,2.927,4.748,0.7976,0.1058,7.8218,43.3652,6.3574,0.1682,0.374,1,49.0690885501135,0.0203794288736118,15.4936845078969,0,"WA",0.3394,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.115
"10","ACAC","BEN","A",4,"1",2.23,1.6443,5.5,"",0.73735426,0,"ACAC-BEN-A-4-1","ACAC-BEN-A-4","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.39,8.1,NA,0.8,0.348,0.0591,"",0.435,0,7,18.238,2.60542857142857,2.959,3.567,0.158,5.53857142857143,3.47771428571429,5.45985714285714,0.560714285714286,0.118285714285714,7.22857142857143,37.3292857142857,9.79557142857143,0.108571428571429,0.544142857142857,1,52.4080459770115,0.0190810395876741,12.0190609667082,0,"WA",0.4071,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.39
"11","ACAC","BEN","A",4,"2",2.1,1.4462,5,"",0.688666667,0,"ACAC-BEN-A-4-2","ACAC-BEN-A-4","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.29,8.5,NA,0.793,0.3437,0.0593,"",0.4334174023,0,8,18.268,2.2835,2.534,3.049,0.479,6.128,3.196125,6.077,0.46375,0.119,7.093375,26.956375,13.075375,0.081875,0.703,1,53.1510037823683,0.0188143201226188,13.9776612022623,0,"WA",0.403,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.29
"12","ACAC","BEN","A",4,"3",4.11,2.6891,7.1,"",0.654282238,0,"ACAC-BEN-A-4-3","ACAC-BEN-A-4","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.25,8,NA,0.974,0.4075,0.0511,"",0.4183778234,0,9,23.254,2.58377777777778,2.529,3.864,1.036,6.38066666666667,3.37222222222222,6.80322222222222,0.475111111111111,0.0971111111111111,7.88111111111111,114.239,14.3757777777778,0.0717777777777778,0.666333333333333,1,57.0650306748466,0.0175238668616152,18.94962279166,0,"WA",0.4586,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.25
"13","ACAC","BEN","A",5,"1",2.76,1.7163,5.5,"",0.621847826,0,"ACAC-BEN-A-5-1","ACAC-BEN-A-5","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,0.9,3.8,NA,0.321,0.1317,0.0168,"",0.4102803738,0,6,7.728,1.288,1.648,2.083,0.102,4.19716666666667,1.85416666666667,3.75033333333333,0.376,0.1475,4.6505,135.633833333333,9.95183333333333,0.110166666666667,0.694166666666667,1,58.6788154897494,0.0170419254658385,12.1480066729152,0,"WA",0.1485,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.9
"14","ACAC","BEN","A",5,"2",2.98,2.1767,6.1,"",0.730436242,0,"ACAC-BEN-A-5-2","ACAC-BEN-A-5","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.21,7.9,NA,0.771,0.3192,0.0418,"",0.4140077821,0,7,17.445,2.49214285714286,2.883,3.165,1.068,7.80414285714286,1.368,6.01142857142857,0.521571428571429,0.0958571428571429,7.89014285714286,55.5512857142857,11.917,0.0877142857142857,0.619285714285714,1,54.6522556390977,0.0182975064488392,15.171312721749,0,"WA",0.361,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.21
"15","ACAC","BEN","A",5,"3",2.25,1.6243,5.3,"",0.721911111,0,"ACAC-BEN-A-5-3","ACAC-BEN-A-5","ACAC-BEN-A","ACAC-BEN",-32.393988,118.388225,NA,NA,0.2338,0.2345,-1.01107951849185,344.855,345.5738,-1.01394272957204,1475,1473.66666666667,0.917129525863667,1130.145,1128.09286666667,1.08911995297691,1.11,3.7,NA,0.612,0.2543,0.0229,"",0.4155228758,0,6,13.59,2.265,2.389,2.785,1.471,6.78,2.53283333333333,5.53783333333333,0.52,0.0981666666666667,7.31633333333333,62.2555,10.9686666666667,0.0951666666666667,0.537,1,53.4408179315769,0.0187122884473878,14.0441812736421,0,"WA",0.2772,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.11
"16","ACAC","BEN","B",1,"1",2.07,1.5371,4.6,"",0.742560386,0,"ACAC-BEN-B-1-1","ACAC-BEN-B-1","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.365,3.2,NA,0.752,0.3008,0.0319,"",0.4,0,5,15.725,3.145,3.272,3.617,2.559,10.3158,2.8146,8.1676,0.5032,0.0662,10.6876,13.8456,17.018,0.066,0.4664,1,52.2772606382979,0.0191287758346582,10.7460356903735,0,"WA",0.3327,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.365
"17","ACAC","BEN","B",1,"2",2.3,1.6795,5.1,"",0.730217391,0,"ACAC-BEN-B-1-2","ACAC-BEN-B-1","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.7,21.9,NA,2.038,0.7775,0.2342,"",0.381501472,0,15,39.166,2.61106666666667,2.788,4.923,0.263,5.8936,2.90406666666667,6.7226,0.4446,0.1292,7.42586666666667,58.5062,14.3449333333333,0.0768666666666667,0.764466666666667,1,50.3742765273312,0.0198514017259868,17.2557684353947,0,"WA",1.0117,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.7
"18","ACAC","BEN","B",1,"3",2.72,2.0371,5.6,"",0.748933824,0,"ACAC-BEN-B-1-3","ACAC-BEN-B-1","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.57,15.6,NA,1.685,0.6613,0.1234,"",0.392462908,0,15,33.018,2.2012,2.083,4.13,0.193,7.0106,1.6302,6.30786666666667,0.418,0.0984,7.60466666666667,90.1986,15.1774,0.071,0.647866666666667,1,49.9289278693483,0.020028469319765,17.0558899697253,0,"WA",0.7847,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.57
"19","ACAC","BEN","B",2,"1",4.93,3.3925,6.5,"",0.688133874,0,"ACAC-BEN-B-2-1","ACAC-BEN-B-2","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,0.885,0.34,NA,0.539,0.2145,0.0175,"",0.3979591837,0,5,11.511,2.3022,2.379,2.778,1.772,7.6214,2.163,6.4982,0.4506,0.0902,7.922,110.2074,14.7564,0.0698,0.544,1,53.6643356643357,0.0186343497524107,18.7132594883217,0,"WA",0.232,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.885
"20","ACAC","BEN","B",2,"2",3.17,2.1918,6,"",0.691419558,0,"ACAC-BEN-B-2-2","ACAC-BEN-B-2","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,0.935,2.2,NA,0.516,0.1953,0.0118,"",0.3784883721,0,6,11.843,1.97383333333333,2.1995,2.685,1.045,6.70316666666667,1.4545,6.09366666666667,0.404,0.101833333333333,6.8315,66.318,15.171,0.0676666666666667,0.574666666666667,1,60.6400409626216,0.0164907540319176,17.2489012084085,0,"WA",0.2071,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.935
"21","ACAC","BEN","B",2,"3",4.06,2.8027,6.9,"",0.690320197,0,"ACAC-BEN-B-2-3","ACAC-BEN-B-2","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,0.92,0.21,NA,0.418,0.1596,0.0111,"",0.3818181818,0,4,9.342,2.3355,2.368,2.495,2.111,7.87225,1.3715,6.9635,0.431,0.0955,7.98075,48.16975,16.5325,0.063,0.58375,1,58.5338345864662,0.0170841361592807,14.0535853491298,0,"WA",0.1707,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.92
"22","ACAC","BEN","B",3,"1",1.92,1.438,5.4,"",0.748958333,0,"ACAC-BEN-B-3-1","ACAC-BEN-B-3","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.205,5.1,NA,1.359,0.5703,0.0474,"",0.4196467991,0,8,27.14,3.3925,3.7865,4.435,1.68,7.395875,3.9685,7.678375,0.55275,0.096875,9.434375,93.017875,14.323125,0.073,0.564625,1,47.5889882517973,0.0210132645541636,23.7989982339366,0,"WA",0.6177,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.205
"23","ACAC","BEN","B",3,"2",2.34,1.6849,6.1,"",0.720042735,0,"ACAC-BEN-B-3-2","ACAC-BEN-B-3","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.215,2.1,NA,0.611,0.2607,0.0157,"",0.4266775777,0,4,11.472,2.868,3.238,4.858,0.138,6.7645,1.6485,5.62575,0.54025,0.13925,7.03225,63.0465,10.34075,0.0995,0.647,1,44.0046029919448,0.0227248953974895,9.89485671625974,0,"WA",0.2764,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.215
"24","ACAC","BEN","B",3,"3",3.22,2.5281,6.25,"",0.785124224,0,"ACAC-BEN-B-3-3","ACAC-BEN-B-3","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.995,18.8,NA,2.419,1.2236,0.316,"",0.5058288549,0,12,47.529,3.96075,4.451,6.496,0.746,8.94475,3.27191666666667,6.87983333333333,0.670083333333333,0.108333333333333,10.1689166666667,141.243916666667,10.5141666666667,0.0991666666666667,0.509833333333333,1,38.8435763321347,0.0257442824380904,15.2053283936411,0,"WA",1.5396,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.995
"25","ACAC","BEN","B",4,"1",2.55,2.0629,6,"",0.808980392,0,"ACAC-BEN-B-4-1","ACAC-BEN-B-4","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.105,10,NA,0.636,0.312,0.0508,"",0.4905660377,0,10,18.071,1.8071,1.903,2.824,0.153,6.9807,1.7382,5.8851,0.37,0.0987,7.424,81.8732,15.592,0.0778,0.5351,1,57.9198717948718,0.0172652315865198,18.8443237596199,0,"WA",0.3628,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.105
"26","ACAC","BEN","B",4,"2",2.29,1.7445,5,"",0.761790393,0,"ACAC-BEN-B-4-2","ACAC-BEN-B-4","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,0.955,4.9,NA,0.576,0.2652,0.0302,"",0.4604166667,0,8,14.728,1.841,1.968,2.418,0.787,6.6065,2.469125,6.34575,0.36375,0.069875,7.8995,93.03025,17.881375,0.058375,0.542125,1,55.5354449472097,0.0180065181966323,20.561744561343,0,"WA",0.2954,NA,"LIGHT",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,0.955
"27","ACAC","BEN","B",4,"3",2.26,1.9065,5.5,"",0.843584071,0,"ACAC-BEN-B-4-3","ACAC-BEN-B-4","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.26,8.4,NA,0.599,0.3407,0.0579,"",0.5687813022,0,9,17.738,1.97088888888889,2.088,2.843,0.806,7.775,1.90177777777778,7.412,0.333111111111111,0.0664444444444444,8.691,52.5833333333333,22.4725555555556,0.0467777777777778,0.598555555555556,1,52.0633988846493,0.0192073514488668,14.2261206508647,0,"WA",0.3986,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.26
"28","ACAC","BEN","B",5,"1",3.03,2.261,6.5,"",0.74620462,0,"ACAC-BEN-B-5-1","ACAC-BEN-B-5","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.025,7.5,NA,0.501,0.2342,0.0432,"",0.4674650699,0,8,10.027,1.253375,1.184,2.218,0.357,3.733125,2.369875,4.41125,0.342125,0.1195,4.88925,62.177125,12.783625,0.0835,0.77025,1,42.8138343296328,0.0233569362720654,12.1519566457102,0,"WA",0.2774,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.025
"29","ACAC","BEN","B",5,"2",4.98,3.3717,9,"",0.677048193,0,"ACAC-BEN-B-5-2","ACAC-BEN-B-5","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1.165,6.8,NA,0.766,0.4086,0.0487,"",0.5334203655,0,9,18.136,2.01511111111111,2.157,2.555,1.028,6.44588888888889,2.57188888888889,6.52333333333333,0.386666666666667,0.0827777777777778,7.64855555555556,83.3602222222222,16.9157777777778,0.0593333333333333,0.619111111111111,1,44.3857072931963,0.0225297750330834,17.014241139008,0,"WA",0.4573,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.165
"30","ACAC","BEN","B",5,"3",3.01,2.02,6.9,"",0.671096346,0,"ACAC-BEN-B-5-3","ACAC-BEN-B-5","ACAC-BEN-B","ACAC-BEN",-32.401581,118.388298,NA,NA,0.234,0.2345,-1.01036998336837,344.916,345.5738,-1.01375230332824,1474,1473.66666666667,0.910195055298902,1129.084,1128.09286666667,1.08659169842258,1,2.5,NA,0.776,0.3001,0.0122,"",0.3867268041,0,6,15.378,2.563,2.6595,3.598,1.212,7.24083333333333,2.05533333333333,6.97366666666667,0.4545,0.103666666666667,7.58233333333333,107.159333333333,15.2486666666667,0.066,0.782333333333333,1,51.242919026991,0.0195148914033034,19.5804551965622,0,"WA",0.3123,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1
"31","ACAC","BEN","C",1,"1",2.13,1.3821,5.25,"",0.648873239,0,"ACAC-BEN-C-1-1","ACAC-BEN-C-1","ACAC-BEN-C","ACAC-BEN",-32.383115,118.387916,NA,NA,0.2357,0.2345,-1.00433893481875,346.9504,345.5738,-1.00740143201039,1472,1473.66666666667,0.896326114169373,1125.0496,1128.09286666667,1.07697813558187,1.46,6,NA,1.339,0.5595,0.0523,"",0.4178491412,0,7,26.826,3.83228571428571,4.147,4.687,2.429,9.288,2.153,8.57542857142857,0.565571428571429,0.109571428571429,9.74571428571429,107.972,15.245,0.0674285714285714,0.744571428571429,1,47.9463806970509,0.0208566316260344,16.0240811607227,0,"WA",0.6118,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.46
"32","ACAC","BEN","C",1,"2",2.57,1.8962,6.5,"",0.737821012,0,"ACAC-BEN-C-1-2","ACAC-BEN-C-1","ACAC-BEN-C","ACAC-BEN",-32.383115,118.387916,NA,NA,0.2357,0.2345,-1.00433893481875,346.9504,345.5738,-1.00740143201039,1472,1473.66666666667,0.896326114169373,1125.0496,1128.09286666667,1.07697813558187,1.245,6.1,NA,0.823,0.3158,0.0392,"",0.3837181045,0,6,17.466,2.911,3.0525,3.499,1.606,8.64233333333333,1.561,7.98183333333333,0.462166666666667,0.0978333333333333,8.77716666666667,60.2556666666667,17.4063333333333,0.0596666666666667,0.794333333333333,1,55.3071564281191,0.0180808427802588,14.3475477975828,0,"WA",0.355,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.245
"33","ACAC","BEN","C",1,"3",2.6,1.6609,5.5,"",0.638807692,0,"ACAC-BEN-C-1-3","ACAC-BEN-C-1","ACAC-BEN-C","ACAC-BEN",-32.383115,118.387916,NA,NA,0.2357,0.2345,-1.00433893481875,346.9504,345.5738,-1.00740143201039,1472,1473.66666666667,0.896326114169373,1125.0496,1128.09286666667,1.07697813558187,1.135,7.3,NA,0.849,0.3676,0.0519,"",0.4329799764,0,8,19.092,2.3865,2.3255,3.739,1.464,6.65975,2.47025,6.2635,0.475625,0.102125,7.636625,74.79425,13.373875,0.07675,0.667875,1,51.936887921654,0.019254137858789,18.8704662109131,0,"WA",0.4195,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.135
"34","ACAC","BEN","C",3,"1",3.35,2.4848,7,"",0.741731343,1,"ACAC-BEN-C-3-1","ACAC-BEN-C-3","ACAC-BEN-C","ACAC-BEN",-32.383115,118.387916,NA,NA,0.2357,0.2345,-1.00433893481875,346.9504,345.5738,-1.00740143201039,1472,1473.66666666667,0.896326114169373,1125.0496,1128.09286666667,1.07697813558187,1.635,8.2,NA,1.457,0.7467,0.0749,"",0.5124914207,0,11,29.135,2.64863636363636,2.98,3.85,0.647,6.63572727272727,4.51481818181818,7.05663636363636,0.464272727272727,0.0913636363636364,8.88154545454545,33.6129090909091,15.6701818181818,0.0676363636363636,0.674363636363636,1,39.0183473952056,0.025628968594474,13.8772187971471,0,"WA",0.8216,NA,"",NA,0,-1.00857380364139,0.908372600069504,-1.01158238505765,1.08427609615254,1.635
